cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran
149000.0,68.0,2.0,4,Namješten,,Struja,,7.0,2020,Parket,True,True,True,False,True,True,True,False,False,False,True,False,False,False
189000.0,61.0,2.0,10,Namješten,Renoviran,Centralno (gradsko),Dr. Mustafe Pintola,0.0,2010,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,True
265000.0,51.0,2.0,1,Namješten,Renoviran,Centralno (Plin),Kalemova,3.0,,Laminat,True,True,True,True,False,False,True,True,True,True,False,False,False,True
207000.0,65.0,2.0,5,Namješten,Renoviran,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,False,True,True,False,True,True,False,False,True,False,False,True
227500.0,67.0,3.0,5,Namješten,,Centralno (gradsko),Trg Heroja,0.0,,Parket,True,True,False,False,False,False,False,True,False,True,False,False,False,False
250000.0,57.0,2.0,7,Namješten,,Centralno (Kotlovnica),Džemala Bijedića,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False
330000.0,61.0,2.0,20,Namješten,,Centralno (gradsko),Dzavida Haverica,0.0,2020,Parket,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255000.0,66.0,3.0,4,Namješten,Renoviran,Struja,,4.6,1980-1989,Laminat,True,True,True,False,False,False,True,False,False,True,False,True,False,True
250000.0,62.0,2.0,5,Namješten,,Struja,,0.0,,,False,True,True,False,False,False,True,True,False,True,False,False,False,False
180000.0,60.0,3.0,13,Namješten,,Centralno (gradsko),,5.0,,,False,True,True,True,True,False,False,False,True,False,False,True,False,False
350000.0,97.0,3.0,1,Namješten,Renoviran,Struja,,0.0,2000-2009,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,True
330000.0,89.0,4.0,7,Namješten,Renoviran,Centralno (gradsko),Teheranski trg 2,0.0,1990-1999,Ostalo,True,True,True,True,True,False,False,True,False,True,True,True,False,True
230000.0,67.0,3.0,7,Namješten,,Centralno (Plin),,6.0,2010,,True,True,True,True,True,True,True,True,True,False,True,False,False,False
200000.0,85.0,3.0,2,Namješten,,Plin,Bosanskih gazija,0.0,1960-1969,,True,True,True,False,False,False,True,True,True,True,False,True,False,False
195000.0,60.0,3.0,1,Namješten,,Plin,Avde Jabučice,0.0,,Laminat,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188700.0,74.0,3.0,Visoko prizemlje,Namješten,,Plin,,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
156000.0,43.0,1.0,2,Namješten,,Plin,Vitomira Lukića,0.0,2020,Parket,True,True,True,False,False,True,False,True,True,False,False,False,False,False
260000.0,55.0,3.0,7,Namješten,Renoviran,Centralno (gradsko),Džemala Bijedića 160i,0.0,2020,,True,False,False,True,True,True,False,True,False,False,False,False,False,True
87000.0,25.0,1.0,4,Namješten,Renoviran,Centralno (gradsko),,4.0,,,False,True,True,True,False,False,False,True,True,False,False,False,False,True
350000.0,84.0,4.0,Prizemlje,Namješten,Renoviran,Plin,,0.0,,,True,True,True,True,False,False,True,True,True,False,False,False,False,True
197000.0,58.0,2.0,4,Namješten,Renoviran,Centralno (gradsko),,5.0,,Parket,True,False,True,False,True,False,True,True,False,True,False,True,False,True
225000.0,76.0,4.0,20,Namješten,Renoviran,Centralno (gradsko),Ložionička,0.0,,Laminat,True,True,True,True,True,False,True,True,False,False,False,False,False,True
295000.0,75.0,4.0,Prizemlje,Namješten,Renoviran,Centralno (gradsko),,0.0,1980-1989,Parket,True,False,False,True,False,False,False,True,False,False,False,False,False,True
235000.0,99.0,3.0,4,Namješten,,Struja,,10.0,2015,Parket,True,True,True,False,True,False,False,False,False,False,False,False,False,False
350000.0,50.0,2.0,1,Namješten,,Struja,,0.0,2020,Laminat,True,True,True,False,False,True,False,True,False,False,True,False,False,False
203000.0,68.0,3.0,4,Namješten,Renoviran,Centralno (gradsko),Emila Zole,5.0,1980-1989,Parket,True,True,True,False,True,False,True,True,True,True,False,True,False,True
410000.0,101.0,3.0,6,Namješten,,Centralno (Kotlovnica),,0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,False,True,False
285000.0,84.0,3.0,3,Namješten,,Plin,Dr.Fetaha Bečirbegovića,6.0,,,True,True,True,True,False,False,True,True,True,False,False,True,False,False
240000.0,55.0,2.0,2,Namješten,,Centralno (Plin),Salke Lagumdzije 14,0.0,,,True,True,True,False,True,False,True,True,False,True,False,False,False,False
193700.0,69.0,3.0,3,Namješten,,Centralno (gradsko),Petra Tješića 9,5.0,1990-1999,Laminat,True,False,False,False,False,False,True,True,False,True,False,False,False,False
235000.0,74.0,3.0,7,Namješten,,Struja,Zlatnih Ljiljana,0.0,2020,Laminat,True,True,True,False,True,True,True,True,False,False,False,False,False,False
235000.0,53.0,2.0,4,Namješten,Renoviran,Struja,,0.0,2015,Laminat,True,True,True,True,False,False,True,True,True,False,False,True,False,True
191610.0,63.0,3.0,12,Namješten,,Centralno (Kotlovnica),Stupska,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,False
296000.0,74.0,3.0,7,Namješten,Renoviran,Centralno (gradsko),Patriotske lige 40,0.0,,Laminat,True,True,True,False,True,False,True,True,False,False,True,False,False,True
325000.0,86.0,3.0,2,Namješten,,Centralno (gradsko),,0.0,,,True,True,False,False,False,False,True,True,True,False,False,True,False,False
205000.0,65.0,3.0,3,Namješten,Renoviran,Centralno (gradsko),Trg međunarodnog prijateljstva,5.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True
200000.0,50.0,4.0,Prizemlje,Namješten,Renoviran,Struja,Maguda,0.0,,Laminat,False,True,True,False,False,False,True,True,True,False,False,True,False,True
375000.0,125.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Save Škarića,5.0,1950-1959,Parket,True,True,True,True,False,False,True,True,True,False,False,True,True,True
300000.0,75.0,3.0,2,Namješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300000.0,145.0,5.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Josipa Štadlera,0.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True
195000.0,65.0,2.0,3,Namješten,,Plin,,0.0,,,True,True,True,False,True,False,True,True,True,False,False,True,False,False
190000.0,50.0,2.0,1,Namješten,Renoviran,Centralno (Plin),Čadordžina,0.0,,Parket,True,True,True,True,False,False,False,True,True,True,False,False,False,True
470000.0,98.0,3.0,7,Namješten,,Plin,Kolodvorska bb,0.0,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False
195000.0,53.0,2.0,4,Namješten,Renoviran,Centralno (Plin),Stupska,5.0,2010,Parket,True,True,True,True,True,True,True,True,True,True,True,False,False,True
275000.0,77.0,3.0,5,Namješten,Renoviran,Centralno (Plin),Koševo,0.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True
283500.0,105.0,4.0,8,Namješten,,Centralno (gradsko),Hasana Sućeske,0.0,,Parket,True,True,True,False,True,False,True,True,True,False,False,False,True,False
750000.0,1050.0,4.0,1,Namješten,,Centralno (Plin),Aleja Bosne Srebrene,6.0,1970-1979,Parket,True,True,True,True,True,False,True,True,True,True,False,True,False,False
800000.0,140.0,4.0,2,Namješten,Renoviran,Plin,,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,True
325000.0,130.0,3.0,3,Namješten,Renoviran,Centralno (Plin),Hamze Hume,6.0,1950-1959,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
362740.0,96.0,3.0,3,Namješten,,Centralno (Plin),Hiseta,0.0,,,True,True,True,False,False,False,True,True,False,False,False,True,False,False
235000.0,77.0,3.0,7,Namješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
430000.0,137.0,5.0,2,Namješten,,Plin,Mehmed Paše Sokolovića,0.0,1950-1959,Parket,True,True,False,False,False,False,False,True,True,False,False,False,False,False
300000.0,80.0,3.0,Visoko prizemlje,Namješten,,Drva,Nadmlini,4.0,1950-1959,Brodski,False,True,True,False,False,False,True,True,False,False,False,True,False,False
546000.0,159.0,4.0,7,Namješten,,Centralno (Plin),,30.0,2015,Parket,True,True,True,True,True,True,True,True,True,False,True,True,True,False
215000.0,46.0,3.0,Prizemlje,Namješten,Renoviran,Struja,Maria Mikulica 33,35.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,True
240000.0,62.0,2.0,Visoko prizemlje,Namješten,Renoviran,Centralno (Plin),Muhameda Hadzijahica,0.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,True,True,True,True
420000.0,86.0,3.0,3,Namješten,,Plin,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
243150.0,51.25,2.0,5,Namješten,,Centralno (Kotlovnica),Dzemala bijedica 279l,0.0,2020,Parket,True,False,False,True,True,True,False,True,False,False,True,False,False,False
126000.0,36.0,0.0,4,Namješten,,Plin,,4.0,2000-2009,Parket,True,True,True,False,True,True,True,True,True,True,False,False,False,False
270000.0,75.0,3.0,1,Namješten,,Plin,Dženetića Čikma,0.0,1970-1979,Brodski,False,True,True,False,True,False,True,True,False,True,False,True,False,False
230000.0,58.0,2.0,2,Namješten,,Plin,,0.0,,Laminat,False,False,False,False,False,False,False,True,False,False,False,False,False,False
325000.0,128.0,4.0,7,Namješten,,Centralno (Plin),Hifzi Bjelevca,9.0,2000-2009,Parket,True,True,True,False,True,True,True,True,True,True,True,False,False,False
268000.0,55.0,2.0,1,Namješten,Renoviran,Plin,Kalemova,5.0,,,True,True,True,True,False,False,True,True,True,True,False,False,False,True
280000.0,90.0,3.0,1,Namješten,,Plin,Nikole Šopa 3,4.0,2015,,True,False,False,False,True,True,False,True,True,False,False,False,False,False
195000.0,48.0,2.0,Visoko prizemlje,Namješten,,Centralno (gradsko),Grbavička,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,False,False,False,False
389500.0,154.0,3.0,4,Namješten,Renoviran,Plin,,0.0,2010,,True,True,True,True,False,False,False,True,True,False,False,False,False,True
270000.0,71.0,2.0,4,Namješten,Renoviran,Centralno (Plin),Koševo,0.0,2000-2009,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True
260000.0,57.0,3.0,2,Namješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
210000.0,69.0,3.0,Prizemlje,Namješten,Renoviran,Struja,Muhameda Hadzijahica 46,6.0,1970-1979,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True
268000.0,55.0,2.0,1,Namješten,Renoviran,Plin,,4.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,True,True,True
349000.0,113.0,4.0,5,Namješten,Renoviran,Centralno (Plin),Kranjčevićeva,22.0,2010,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
374500.0,124.0,5.0,Prizemlje,Namješten,,Centralno (Plin),Mostarska,0.0,1980-1989,Parket,False,True,True,True,False,False,True,True,True,False,False,False,False,False
137000.0,60.0,3.0,4,Namješten,Renoviran,Struja,,0.0,2020,Laminat,True,False,True,False,False,True,True,False,False,False,False,False,False,True
148000.0,41.0,2.0,8,Namješten,,Centralno (gradsko),Stupska,8.0,2010,Parket,True,True,True,True,True,False,True,True,False,False,True,False,False,False
335000.0,114.0,4.0,5,Namješten,,Centralno (gradsko),,0.0,,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,False
459000.0,144.0,5.0,2,Namješten,Renoviran,Struja,Muse Ćazima Ćatića,3.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,True,True
220000.0,85.0,4.0,4,Namješten,,Centralno (Plin),Muhameda ef. Pandze,5.0,1980-1989,Parket,True,True,True,True,False,False,True,True,False,True,False,False,False,False
380000.0,94.0,2.0,1,Namješten,,Plin,Safeta Pašalića 44,6.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
200000.0,80.0,3.0,2,Namješten,,Struja,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
179000.0,54.0,2.0,4,Namješten,,Centralno (gradsko),gradacacka 34,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
250000.0,57.0,2.0,7,Namješten,,Centralno (Kotlovnica),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
275000.0,101.0,4.0,6,Namješten,,Plin,24 juna,9.0,2010,Parket,True,True,True,True,True,True,True,True,True,True,True,False,False,False
300000.0,61.0,3.0,Prizemlje,Namješten,,Centralno (Plin),Nahorevska,10.0,,Parket,True,True,True,True,True,True,True,True,True,True,True,False,True,False
145000.0,40.0,1.5,4,Namješten,,Centralno (gradsko),Geteova,2.0,1980-1989,Parket,False,True,True,False,True,False,True,True,False,False,False,False,False,False
210000.0,49.0,1.0,1,Namješten,,Centralno (gradsko),dr Fetaha Becirbegovica,4.0,,,True,True,True,False,True,False,False,True,False,True,False,False,False,False
135000.0,38.0,1.0,Visoko prizemlje,Namješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220000.0,48.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Talirovića,0.0,,Parket,True,False,True,True,False,False,True,True,True,True,False,False,False,True
370000.0,96.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Hiseta,3.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,True,True,True,False,True
300000.0,90.0,3.0,2,Namješten,,Struja,Avde Hume,0.0,1950-1959,,True,True,True,False,True,False,True,True,True,False,False,True,False,False
350000.0,99.0,3.0,1,Namješten,Renoviran,Struja,Derviša Numića 55,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,True
230000.0,63.0,3.0,3,Namješten,Renoviran,Centralno (gradsko),Vinka Samarlica 12,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,True,True,True
410000.0,125.0,4.0,Visoko prizemlje,Namješten,Renoviran,Plin,Zmaja od Bosne,0.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True
200000.0,50.0,3.0,Prizemlje,Namješten,,Centralno (Plin),,0.0,,,False,True,True,False,False,False,True,True,True,False,False,True,False,False
299000.0,78.0,4.0,1,Namješten,,Centralno (Plin),Josipa Štadlera,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False
226000.0,73.0,3.0,Visoko prizemlje,Namješten,,Plin,Branislava Nušića,2.0,,Parket,False,False,False,False,True,True,False,True,False,True,False,True,False,False
155000.0,90.0,3.0,2,Namješten,,Plin,Soukbunar,10.0,1960-1969,Brodski,False,True,True,False,False,False,True,True,True,True,False,True,False,False
205000.0,100.0,4.0,9,Namješten,Dobro stanje,Centralno (gradsko),Teheranski trg,0.0,1980-1989,Parket,False,True,True,False,True,False,True,True,False,False,False,False,False,False
320000.0,128.0,4.0,6,Namješten,,Plin,Hifzi Bjelevca,14.0,2000-2009,,True,False,False,False,True,False,True,True,True,True,False,False,False,False
235000.0,68.0,2.0,4,Namješten,,Plin,,0.0,,,True,True,True,False,False,False,True,True,True,False,False,True,False,False
155000.0,53.0,3.0,5,Namješten,Dobro stanje,Struja,,0.0,,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
210000.0,72.0,3.0,19,Namješten,,Centralno (gradsko),Ložionička,0.0,,,True,True,True,False,True,False,True,True,False,False,False,True,False,False
94000.0,33.0,1.0,1,Namješten,Renoviran,Struja,Ali bega Firdusa,0.0,1970-1979,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True
450000.0,190.0,4.0,2,Namješten,,Ostalo,Bojnicka,0.0,,,True,True,True,False,False,False,False,True,False,True,False,False,False,False
280000.0,68.0,3.0,7,Namješten,Renoviran,Plin,Topal Osman Paše,0.0,,,True,True,True,False,False,False,True,True,True,False,False,False,False,True
225000.0,105.0,3.0,2,Namješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135000.0,49.0,2.0,2,Namješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140000.0,98.0,4.0,1,Namješten,,Centralno (Plin),Timurhanova,7.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
329000.0,59.0,2.0,4,Namješten,,Centralno (gradsko),,0.0,,,True,True,True,True,False,False,True,True,True,True,False,True,False,False
399900.0,78.0,3.0,2,Namješten,,Centralno (Plin),,6.0,,Parket,True,True,True,False,True,True,True,True,True,False,True,True,False,False
189000.0,57.0,2.0,8,Namješten,,Centralno (gradsko),,8.0,2010,Parket,True,True,True,True,True,False,True,True,False,False,True,False,False,False
260000.0,100.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Jošanička,7.0,2010,Parket,True,True,True,True,True,False,True,True,True,True,False,True,False,True
95000.0,28.0,0.0,Visoko prizemlje,Namješten,,Struja,Jukićeva,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,True,False,False,False
170000.0,54.0,2.0,2,Namješten,,Centralno (Kotlovnica),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435000.0,103.0,5.0,2,Namješten,Renoviran,Centralno (gradsko),FEHIMA EF. ČURČIĆA,2.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,True
